line,file,message
53,C:/work-Telia/appwatch/grpc/src/ruby/ext/grpc/rb_call_credentials.c,Member user_data (variable) of struct callback_params is not documented.
54,C:/work-Telia/appwatch/grpc/src/ruby/ext/grpc/rb_call_credentials.c,Member callback (variable) of struct callback_params is not documented.
91,C:/work-Telia/appwatch/grpc/src/core/lib/channel/connected_channel.cc,Member closure (variable) of struct callback_state is not documented.
92,C:/work-Telia/appwatch/grpc/src/core/lib/channel/connected_channel.cc,Member original_closure (variable) of struct callback_state is not documented.
93,C:/work-Telia/appwatch/grpc/src/core/lib/channel/connected_channel.cc,Member call_combiner (variable) of struct callback_state is not documented.
94,C:/work-Telia/appwatch/grpc/src/core/lib/channel/connected_channel.cc,Member reason (variable) of struct callback_state is not documented.
27,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallCredentials2Test.php,Member setUp() (function) of class CallCredentials2Test is not documented.
51,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallCredentials2Test.php,Member tearDown() (function) of class CallCredentials2Test is not documented.
57,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallCredentials2Test.php,Member callbackFunc($context) (function) of class CallCredentials2Test is not documented.
65,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallCredentials2Test.php,Member testCreateFromPlugin() (function) of class CallCredentials2Test is not documented.
127,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallCredentials2Test.php,Member invalidKeyCallbackFunc($context) (function) of class CallCredentials2Test is not documented.
135,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallCredentials2Test.php,Member testCallbackWithInvalidKey() (function) of class CallCredentials2Test is not documented.
159,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallCredentials2Test.php,Member invalidReturnCallbackFunc($context) (function) of class CallCredentials2Test is not documented.
167,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallCredentials2Test.php,Member testCallbackWithInvalidReturnValue() (function) of class CallCredentials2Test is not documented.
29,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallCredentialsTest.php,Member setUp() (function) of class CallCredentialsTest is not documented.
59,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallCredentialsTest.php,Member tearDown() (function) of class CallCredentialsTest is not documented.
65,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallCredentialsTest.php,Member callbackFunc($context) (function) of class CallCredentialsTest is not documented.
73,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallCredentialsTest.php,Member testCreateFromPlugin() (function) of class CallCredentialsTest is not documented.
131,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallCredentialsTest.php,Member callbackFunc2($context) (function) of class CallCredentialsTest is not documented.
136,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallCredentialsTest.php,Member testCreateComposite() (function) of class CallCredentialsTest is not documented.
148,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallCredentialsTest.php,Member testCreateFromPluginInvalidParam() (function) of class CallCredentialsTest is not documented.
156,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallCredentialsTest.php,Member testCreateCompositeInvalidParam() (function) of class CallCredentialsTest is not documented.
117,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallInvokerTest.php,Member getChannel() (function) of class CallInvokerChangeRequest is not documented.
120,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallInvokerTest.php,"Member createChannelFactory($hostname, $opts) (function) of class CallInvokerChangeRequest is not documented."
125,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallInvokerTest.php,"Member UnaryCall($channel, $method, $deserialize, $options) (function) of class CallInvokerChangeRequest is not documented."
129,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallInvokerTest.php,"Member ClientStreamingCall($channel, $method, $deserialize, $options) (function) of class CallInvokerChangeRequest is not documented."
133,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallInvokerTest.php,"Member ServerStreamingCall($channel, $method, $deserialize, $options) (function) of class CallInvokerChangeRequest is not documented."
137,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallInvokerTest.php,"Member BidiStreamingCall($channel, $method, $deserialize, $options) (function) of class CallInvokerChangeRequest is not documented."
27,C:/work-Telia/appwatch/grpc/src/php/lib/Grpc/CallInvoker.php,"Member createChannelFactory($hostname, $opts) (function) of interface Grpc::CallInvoker is not documented."
28,C:/work-Telia/appwatch/grpc/src/php/lib/Grpc/CallInvoker.php,"Member UnaryCall($channel, $method, $deserialize, $options) (function) of interface Grpc::CallInvoker is not documented."
29,C:/work-Telia/appwatch/grpc/src/php/lib/Grpc/CallInvoker.php,"Member ClientStreamingCall($channel, $method, $deserialize, $options) (function) of interface Grpc::CallInvoker is not documented."
30,C:/work-Telia/appwatch/grpc/src/php/lib/Grpc/CallInvoker.php,"Member ServerStreamingCall($channel, $method, $deserialize, $options) (function) of interface Grpc::CallInvoker is not documented."
31,C:/work-Telia/appwatch/grpc/src/php/lib/Grpc/CallInvoker.php,"Member BidiStreamingCall($channel, $method, $deserialize, $options) (function) of interface Grpc::CallInvoker is not documented."
146,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallInvokerTest.php,"Member __construct($channel, $method, $deserialize, $options) (function) of class CallInvokerChangeRequestCall is not documented."
151,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallInvokerTest.php,"Member start($argument, $metadata, $options) (function) of class CallInvokerChangeRequestCall is not documented."
156,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallInvokerTest.php,Member wait() (function) of class CallInvokerChangeRequestCall is not documented.
34,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallInvokerTest.php,Member __construct($data) (function) of class CallInvokerSimpleRequest is not documented.
38,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallInvokerTest.php,Member setData($data) (function) of class CallInvokerSimpleRequest is not documented.
42,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallInvokerTest.php,Member serializeToString() (function) of class CallInvokerSimpleRequest is not documented.
167,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallInvokerTest.php,Member setUp() (function) of class CallInvokerTest is not documented.
174,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallInvokerTest.php,Member tearDown() (function) of class CallInvokerTest is not documented.
179,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallInvokerTest.php,Member testCreateDefaultCallInvoker() (function) of class CallInvokerTest is not documented.
185,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallInvokerTest.php,Member testCreateCallInvoker() (function) of class CallInvokerTest is not documented.
191,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/CallInvokerTest.php,Member testCallInvokerAccessChannel() (function) of class CallInvokerTest is not documented.
